id,Game ID,Wk,Day,Date,Time,Home,xG Home,G Home,Away,xG Away,G Away,League,Season,Score,Match Link,home_elo,away_elo,B365H,B365D,B365A,xScore,xScoreElo,Home Avg Players Score,Away Avg Players Score,Home Star Player Count,Away Star Player Count,Players Found %,xPower,xSuperPower,importance1,importance2,proj_score1,proj_score2,spi1,spi2,prob1,prob2,probtie,Home Points,Away Points,xG Home Diff,xG Away Diff,Home Avg Points,Away Avg Points,Home Avg Goals For,Away Avg Goals For,Home Avg Goals Against,Away Avg Goals Against,Home Matches Played,Away Matches Played,Home Points/Match,Away Points/Match,Home Form Points,Away Form Points,Home Form Goals For,Away Form Goals For,Home Form Goals Against,Away Form Goals Against,Home Head-to-Head Points,Away Head-to-Head Points,Home Head-to-Head Goals For,Away Head-to-Head Goals For,Home Head-to-Head Goals Against,Away Head-to-Head Goals Against,xG Home Avg Diff,xG Home Form Diff,xG Away Avg Diff,xG Away Form Diff
7427,7211755421,1.0,Sat,2019-08-17,15:30,Freiburg,2.3,3,Mainz 05,1.0,0,Bundesliga,2019-2020,1,https://fbref.com/en/matches/ca302c1f/Freiburg-Mainz-05-August-17-2019-Bundesliga,1599.56,1653.61,2.25,3.25,3.4,1,-1,72.14,73.07,0,0,0.93,0,0,33.4,22.1,1.48,1.36,60.96,67.32,0.3941,0.3439,0.262,3,0,0.7,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7428,9032769171,1.0,Sat,2019-08-17,15:30,Dortmund,3.2,5,Augsburg,0.9,1,Bundesliga,2019-2020,1,https://fbref.com/en/matches/cc473b97/Dortmund-Augsburg-August-17-2019-Bundesliga,1826.51,1594.95,1.25,6.0,12.0,1,1,83.96,72.14,3,0,0.93,1,1,60.8,26.6,2.65,0.63,83.53,59.46,0.7959,0.0648,0.1393,3,0,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7429,4558539726,1.0,Sat,2019-08-17,15:30,Leverkusen,2.5,3,Paderborn 07,1.2,2,Bundesliga,2019-2020,1,https://fbref.com/en/matches/db6a3cfb/Bayer-Leverkusen-Paderborn-07-August-17-2019-Bundesliga,1764.57,1502.57,1.75,3.75,4.75,1,1,80.36,68.71,0,0,0.93,1,0,60.2,37.4,2.38,0.46,82.59,58.32,0.797,0.0536,0.1494,3,0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7430,5169352120,1.0,Sat,2019-08-17,15:30,Werder Bremen,1.9,1,Düsseldorf,1.0,3,Bundesliga,2019-2020,-1,https://fbref.com/en/matches/e2f8f9ad/Werder-Bremen-Dusseldorf-August-17-2019-Bundesliga,1720.99,1607.68,1.95,3.5,4.0,1,1,75.5,72.79,0,0,0.96,0,0,27.0,25.2,1.76,1.09,70.16,64.14,0.5235,0.2307,0.2458,0,3,-0.9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3801,9257676968,1.0,Sat,2019-08-17,17:00,Celta Vigo,1.6,1,Real Madrid,2.1,3,La-Liga,2019-2020,-1,https://fbref.com/en/matches/b4affa1c/Celta-Vigo-Real-Madrid-August-17-2019-La-Liga,1681.16,1841.85,4.75,4.2,1.65,-1,-1,74.43,87.25,0,9,0.82,-1,-1,24.9,55.7,1.28,2.05,67.73,85.18,0.2333,0.5457,0.2211,0,3,-0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1023369895,2.0,Sat,2019-08-17,17:30,Manchester City,2.9,2,Tottenham,0.1,2,Premier-League,2019-2020,0,https://fbref.com/en/matches/a4ba771e/Manchester-City-Tottenham-Hotspur-August-17-2019-Premier-League,2047.58,1897.41,1.36,5.25,8.0,1,1,87.46,85.09,8,4,0.93,0,1,81.9,59.9,2.21,0.8,94.37,85.29,0.6913,0.1201,0.1886,1,1,-0.9,1.9,3.0,3.0,5.0,3.0,0.0,1.0,1,1,3.0,3.0,3.0,3.0,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.6,0.6
5711,8774133562,2.0,Sat,2019-08-17,17:30,Nantes,0.5,0,Marseille,1.2,0,Ligue-1,2019-2020,0,https://fbref.com/en/matches/94f0a534/Nantes-Marseille-August-17-2019-Ligue-1,1570.66,1626.84,2.6,3.1,2.9,1,-1,76.35,77.86,1,0,0.96,0,1,28.1,31.4,1.41,1.17,62.91,65.53,0.4189,0.3074,0.2737,1,1,-0.5,-1.2,0.0,0.0,1.0,0.0,2.0,2.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,-0.9,-0.9
7431,5279882414,1.0,Sat,2019-08-17,18:30,Gladbach,1.5,0,Schalke 04,0.8,0,Bundesliga,2019-2020,0,https://fbref.com/en/matches/e0231248/Monchengladbach-Schalke-04-August-17-2019-Bundesliga,1697.2,1650.05,2.0,3.5,3.75,1,1,75.86,74.79,0,0,0.82,0,0,36.4,21.6,1.62,1.01,71.38,68.03,0.5087,0.2314,0.2599,1,1,-1.5,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3802,3348651496,1.0,Sat,2019-08-17,19:00,Valencia,2.3,1,Real Sociedad,1.8,1,La-Liga,2019-2020,0,https://fbref.com/en/matches/b51e5fac/Valencia-Real-Sociedad-August-17-2019-La-Liga,1813.66,1719.43,1.66,3.75,5.5,1,1,79.07,74.64,0,0,0.96,0,0,52.3,38.1,1.74,1.02,77.77,73.51,0.538,0.2171,0.2449,1,1,-1.3,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3803,9739364087,1.0,Sat,2019-08-17,20:00,Mallorca,1.6,2,Eibar,0.7,1,La-Liga,2019-2020,1,https://fbref.com/en/matches/105b7e35/Mallorca-Eibar-August-17-2019-La-Liga,1566.96,1712.78,2.8,3.2,2.6,-1,-1,69.57,74.57,0,0,0.75,0,0,38.3,31.5,1.27,1.25,63.73,73.21,0.3664,0.3552,0.2785,3,0,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5712,2467010149,2.0,Sat,2019-08-17,20:00,Bordeaux,1.2,1,Montpellier,0.8,1,Ligue-1,2019-2020,0,https://fbref.com/en/matches/1b2b8762/Bordeaux-Montpellier-August-17-2019-Ligue-1,1549.11,1614.18,3.3,3.1,2.37,-1,-1,74.21,74.62,0,0,0.93,0,0,29.3,26.9,1.22,1.15,56.42,64.11,0.3711,0.3393,0.2896,1,1,-0.2,0.2,0.0,0.0,1.0,0.0,3.0,1.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.9,-2.9
5713,3265943167,2.0,Sat,2019-08-17,20:00,Nîmes,1.5,1,Nice,1.9,2,Ligue-1,2019-2020,-1,https://fbref.com/en/matches/1b36cd8c/Nimes-Nice-August-17-2019-Ligue-1,1572.88,1606.72,2.62,3.0,3.0,1,-1,71.0,72.0,0,0,0.93,0,0,23.6,24.6,1.42,1.13,57.73,60.2,0.4305,0.2948,0.2748,0,3,-0.5,0.1,0.0,3.0,0.0,2.0,3.0,1.0,1,1,0.0,3.0,0.0,3.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.3,0.2,0.2
5714,9017566142,2.0,Sat,2019-08-17,20:00,Toulouse,1.5,1,Dijon,1.3,0,Ligue-1,2019-2020,1,https://fbref.com/en/matches/73abe4f8/Toulouse-Dijon-August-17-2019-Ligue-1,1498.9,1496.91,3.0,3.2,2.5,-1,0,71.86,70.07,0,0,0.79,0,0,27.6,34.5,1.51,1.04,56.31,53.52,0.4752,0.2564,0.2685,3,0,-0.5,-1.3,1.0,0.0,1.0,1.0,1.0,2.0,1,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-1.1,-1.1
5715,5088556562,2.0,Sat,2019-08-17,20:00,Metz,2.6,3,Monaco,0.8,0,Ligue-1,2019-2020,1,https://fbref.com/en/matches/b7a31a51/Metz-Monaco-August-17-2019-Ligue-1,1529.88,1559.95,2.1,3.3,3.6,1,-1,70.86,75.5,0,0,0.93,0,0,31.2,24.2,1.33,1.33,53.73,63.12,0.3635,0.365,0.2715,3,0,0.4,-0.8,1.0,0.0,1.0,0.0,1.0,3.0,1,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,-0.6,-0.6
5716,1892901523,2.0,Sat,2019-08-17,20:00,Amiens,1.0,1,Lille,0.3,0,Ligue-1,2019-2020,1,https://fbref.com/en/matches/c684a52b/Amiens-Lille-August-17-2019-Ligue-1,1503.25,1682.99,2.1,3.1,4.0,1,-1,72.71,73.71,0,0,0.75,0,0,30.4,46.6,1.08,1.37,54.72,68.61,0.2907,0.4279,0.2814,3,0,0.0,-0.3,0.0,3.0,1.0,2.0,2.0,1.0,1,1,0.0,3.0,0.0,3.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.7,0.7
3804,1736873669,1.0,Sat,2019-08-17,21:00,Leganés,1.4,0,Osasuna,0.2,1,La-Liga,2019-2020,-1,https://fbref.com/en/matches/4eeb397f/Leganes-Osasuna-August-17-2019-La-Liga,1670.79,1641.65,2.0,3.2,4.2,1,1,72.79,70.14,0,0,0.79,0,0,27.7,34.8,1.42,0.82,70.38,64.13,0.5047,0.214,0.2813,0,3,-1.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3805,8271505258,1.0,Sat,2019-08-17,21:00,Villarreal,1.9,4,Granada,1.9,4,La-Liga,2019-2020,0,https://fbref.com/en/matches/9ff52815/Villarreal-Granada-August-17-2019-La-Liga,1732.86,1599.76,1.6,3.8,6.5,1,1,76.57,72.86,0,0,0.82,0,0,27.4,35.4,1.74,0.97,71.24,63.83,0.5492,0.2062,0.2445,1,1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,8601095066,2.0,Sun,2019-08-18,14:00,Sheffield Utd,2.2,1,Crystal Palace,0.3,0,Premier-League,2019-2020,1,https://fbref.com/en/matches/7ca12d31/Sheffield-United-Crystal-Palace-August-18-2019-Premier-League,1627.56,1745.76,2.55,3.1,2.9,1,-1,72.86,76.36,0,0,1.0,0,0,43.9,24.4,1.28,1.26,62.64,71.0,0.3675,0.3583,0.2742,3,0,-1.2,-0.3,1.0,1.0,1.0,0.0,1.0,0.0,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-0.3,-0.9,-0.9
5717,5060472869,2.0,Sun,2019-08-18,15:00,Saint-Étienne,2.3,1,Brest,0.5,1,Ligue-1,2019-2020,0,https://fbref.com/en/matches/124576ef/Saint-Etienne-Brest-August-18-2019-Ligue-1,1666.51,1510.79,1.61,3.75,6.0,1,1,75.71,71.07,0,0,0.93,0,0,31.3,30.8,1.83,0.97,63.61,52.9,0.5688,0.1939,0.2372,1,1,-1.3,0.5,3.0,1.0,2.0,1.0,1.0,1.0,1,1,3.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.2,-1.2
7432,4990234997,1.0,Sun,2019-08-18,15:30,Eint Frankfurt,1.8,1,Hoffenheim,0.8,0,Bundesliga,2019-2020,1,https://fbref.com/en/matches/eef5167d/Eintracht-Frankfurt-Hoffenheim-August-18-2019-Bundesliga,1750.67,1730.63,2.25,3.6,3.0,1,1,77.64,76.93,0,0,1.0,0,0,40.5,56.7,1.66,1.58,72.43,75.8,0.3938,0.3624,0.2438,3,0,-0.8,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,8050265909,2.0,Sun,2019-08-18,16:30,Chelsea,1.1,1,Leicester City,0.8,1,Premier-League,2019-2020,0,https://fbref.com/en/matches/aebf58b9/Chelsea-Leicester-City-August-18-2019-Premier-League,1872.14,1740.63,1.7,3.75,5.0,1,1,82.64,77.31,2,0,0.93,0,1,64.5,28.6,1.89,0.84,84.6,75.41,0.6168,0.1593,0.2238,1,1,-0.1,0.2,0.0,1.0,0.0,0.0,4.0,0.0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-0.7,-0.7
3806,5322229824,1.0,Sun,2019-08-18,17:00,Alavés,0.5,1,Levante,1.1,0,La-Liga,2019-2020,1,https://fbref.com/en/matches/040e9cf0/Alaves-Levante-August-18-2019-La-Liga,1683.41,1685.88,2.15,3.2,3.6,1,0,75.14,76.07,0,0,0.86,0,0,37.3,32.4,1.6,1.21,65.92,64.97,0.4593,0.2845,0.2562,3,0,0.5,-1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5718,6253899807,2.0,Sun,2019-08-18,17:00,Reims,0.5,0,Strasbourg,0.4,0,Ligue-1,2019-2020,0,https://fbref.com/en/matches/d00b1b89/Reims-Strasbourg-August-18-2019-Ligue-1,1604.59,1559.71,2.0,3.2,4.0,1,1,71.23,72.86,0,0,0.81,0,0,23.7,21.5,1.39,1.07,57.67,58.85,0.4366,0.2843,0.2791,1,1,-0.5,-0.4,3.0,1.0,2.0,1.0,0.0,1.0,1,1,3.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,-0.7,-0.7
7433,7540732707,1.0,Sun,2019-08-18,18:00,Union Berlin,1.0,0,RB Leipzig,3.4,4,Bundesliga,2019-2020,-1,https://fbref.com/en/matches/e9b15f14/Union-Berlin-RB-Leipzig-August-18-2019-Bundesliga,1541.04,1785.15,5.0,3.8,1.7,-1,-1,70.43,79.86,0,0,1.0,0,0,39.3,58.6,0.9,1.67,58.84,81.84,0.1985,0.5467,0.2548,0,3,-1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3807,7404611390,1.0,Sun,2019-08-18,19:00,Espanyol,0.2,0,Sevilla,1.6,2,La-Liga,2019-2020,-1,https://fbref.com/en/matches/c8b119ae/Espanyol-Sevilla-August-18-2019-La-Liga,1743.83,1748.58,3.2,3.3,2.3,-1,0,82.91,79.72,1,1,0.89,0,0,29.2,41.1,1.49,1.38,70.12,74.82,0.3962,0.346,0.2578,0,3,-0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3808,1730022059,1.0,Sun,2019-08-18,21:00,Betis,1.5,1,Valladolid,0.7,2,La-Liga,2019-2020,-1,https://fbref.com/en/matches/021601e1/Real-Betis-Valladolid-August-18-2019-La-Liga,1686.5,1617.35,1.66,3.75,5.5,1,1,78.14,72.64,0,0,0.86,0,0,29.5,36.0,1.66,0.88,72.06,64.26,0.5497,0.1973,0.253,0,3,-0.5,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5719,8075933777,2.0,Sun,2019-08-18,21:00,Rennes,1.2,2,Paris S-G,1.0,1,Ligue-1,2019-2020,1,https://fbref.com/en/matches/627146ef/Rennes-Paris-Saint-Germain-August-18-2019-Ligue-1,1630.87,1837.88,8.0,5.25,1.36,-1,-1,72.5,84.88,0,5,0.82,-1,-1,32.3,51.8,1.08,2.61,59.45,88.32,0.1329,0.696,0.1711,3,0,0.8,0.0,3.0,3.0,1.0,3.0,0.0,0.0,1,1,3.0,3.0,3.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,-0.5,-0.5
3809,8906950664,1.0,Sun,2019-08-18,22:00,Atlético Madrid,2.2,1,Getafe,0.3,0,La-Liga,2019-2020,1,https://fbref.com/en/matches/d7fd9fba/Atletico-Madrid-Getafe-August-18-2019-La-Liga,1878.43,1761.22,1.44,4.33,8.0,1,1,84.26,76.86,2,0,0.82,0,1,61.1,37.2,1.73,0.71,83.24,73.66,0.6114,0.1474,0.2411,3,0,-1.2,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,5289735766,2.0,Mon,2019-08-19,20:00,Wolves,0.3,1,Manchester Utd,1.2,1,Premier-League,2019-2020,0,https://fbref.com/en/matches/d8a7f871/Wolverhampton-Wanderers-Manchester-United-August-19-2019-Premier-League,1727.05,1857.66,3.3,3.3,2.25,-1,-1,75.86,84.48,0,2,0.93,0,-1,19.0,56.5,1.26,1.49,74.35,81.35,0.3177,0.4225,0.2598,1,1,0.7,-0.2,1.0,3.0,0.0,4.0,0.0,0.0,1,1,1.0,3.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,-0.7,1.8,1.8
21,7813262520,3.0,Fri,2019-08-23,20:00,Aston Villa,1.0,2,Everton,1.3,0,Premier-League,2019-2020,1,https://fbref.com/en/matches/3e805eff/Aston-Villa-Everton-August-23-2019-Premier-League,1609.72,1782.04,3.25,3.5,2.15,-1,-1,73.31,80.83,0,1,0.89,0,-1,39.9,34.2,1.12,1.37,64.23,78.57,0.3039,0.4214,0.2747,3,0,1.0,-1.3,0.0,2.0,1.0,0.5,2.5,0.0,2,2,0.0,2.0,0.0,2.0,1.0,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35,-0.35,-0.4,-0.4
3810,6147673375,2.0,Fri,2019-08-23,20:00,Granada,0.5,0,Sevilla,1.1,1,La-Liga,2019-2020,-1,https://fbref.com/en/matches/7033f8a3/Granada-Sevilla-August-23-2019-La-Liga,1606.12,1763.42,3.6,3.6,1.95,-1,-1,73.14,80.5,0,1,0.89,0,-1,34.7,48.3,1.3,1.55,64.43,76.8,0.3146,0.4284,0.2571,0,3,-0.5,-0.1,1.0,3.0,4.0,2.0,4.0,0.0,1,1,1.0,3.0,1.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,2.1,0.4,0.4
7434,6921387230,2.0,Fri,2019-08-23,20:30,Köln,0.9,1,Dortmund,2.2,3,Bundesliga,2019-2020,-1,https://fbref.com/en/matches/b525a1fd/Koln-Dortmund-August-23-2019-Bundesliga,1566.1,1828.45,6.5,4.75,1.44,-1,-1,75.5,84.03,0,4,0.96,0,-1,32.5,59.3,1.0,1.85,62.93,84.03,0.1982,0.5651,0.2368,0,3,0.1,0.8,0.0,3.0,1.0,5.0,2.0,1.0,1,1,0.0,3.0,0.0,3.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.2,1.8,1.8
3811,7253318144,2.0,Fri,2019-08-23,22:00,Levante,2.1,2,Villarreal,3.0,1,La-Liga,2019-2020,1,https://fbref.com/en/matches/97bc65ff/Levante-Villarreal-August-23-2019-La-Liga,1680.71,1728.17,2.55,3.4,2.62,1,-1,75.36,77.14,0,0,0.93,0,0,33.0,21.8,1.7,1.46,65.4,69.82,0.4295,0.3276,0.2429,3,0,-0.1,-2.0,0.0,1.0,0.0,4.0,1.0,4.0,1,1,0.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1,-1.1,2.1,2.1
22,2150343260,3.0,Sat,2019-08-24,12:30,Norwich City,1.1,2,Chelsea,1.5,3,Premier-League,2019-2020,-1,https://fbref.com/en/matches/4f4fd2d8/Norwich-City-Chelsea-August-24-2019-Premier-League,1648.7,1869.97,4.33,3.75,1.8,-1,-1,71.71,80.67,0,1,0.96,0,-1,34.5,57.4,1.02,1.81,64.26,84.09,0.2096,0.5547,0.2357,0,3,0.9,1.5,1.5,0.5,2.0,0.5,2.5,2.5,2,2,1.5,0.5,1.5,0.5,2.0,0.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,-0.55,-0.55
23,3832433664,3.0,Sat,2019-08-24,15:00,Sheffield Utd,0.3,1,Leicester City,0.8,2,Premier-League,2019-2020,-1,https://fbref.com/en/matches/48fcf75b/Sheffield-United-Leicester-City-August-24-2019-Premier-League,1639.97,1748.73,2.4,3.3,3.0,1,-1,72.5,77.21,0,0,0.96,0,0,40.0,22.2,1.13,1.26,63.78,76.13,0.3262,0.3901,0.2837,0,3,0.7,1.2,2.0,1.0,1.0,0.5,0.5,0.5,2,2,2.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,-0.75,-0.25,-0.25
24,4241051648,3.0,Sat,2019-08-24,15:00,Manchester Utd,2.5,1,Crystal Palace,1.1,2,Premier-League,2019-2020,-1,https://fbref.com/en/matches/7c1c4078/Manchester-United-Crystal-Palace-August-24-2019-Premier-League,1858.83,1739.28,1.33,5.25,9.0,1,1,84.56,76.79,2,0,1.0,0,1,56.1,22.6,2.03,0.88,81.86,70.22,0.6352,0.1538,0.211,0,3,-1.5,0.9,2.0,0.5,2.5,0.0,0.5,0.5,2,2,2.0,0.5,2.0,0.5,2.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,-0.6,-0.6
25,6933985766,3.0,Sat,2019-08-24,15:00,Watford,2.3,1,West Ham,3.5,3,Premier-League,2019-2020,-1,https://fbref.com/en/matches/89fbf2a3/Watford-West-Ham-United-August-24-2019-Premier-League,1668.55,1730.0,3.3,3.3,2.25,-1,-1,74.64,77.36,0,0,0.82,0,0,38.0,27.6,1.63,1.29,67.17,68.3,0.4507,0.3003,0.2489,0,3,-1.3,-0.5,0.0,0.5,0.0,0.5,2.0,3.0,2,2,0.0,0.5,0.0,0.5,0.0,0.5,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.95,-0.95,-0.45,-0.45
26,5877621841,3.0,Sat,2019-08-24,15:00,Brighton,0.8,0,Southampton,1.7,2,Premier-League,2019-2020,-1,https://fbref.com/en/matches/baece203/Brighton-and-Hove-Albion-Southampton-August-24-2019-Premier-League,1644.12,1668.41,2.05,3.5,3.5,1,-1,75.71,74.93,0,0,0.93,0,0,37.7,31.6,1.37,1.2,65.23,68.94,0.405,0.3236,0.2714,0,3,-0.8,0.3,2.0,0.0,2.0,0.5,0.5,2.5,2,2,2.0,0.0,2.0,0.0,2.0,0.5,0.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,-1.05,-1.05
7435,9211638454,2.0,Sat,2019-08-24,15:30,Paderborn 07,2.3,1,Freiburg,2.3,3,Bundesliga,2019-2020,-1,https://fbref.com/en/matches/189b5f4d/Paderborn-07-Freiburg-August-24-2019-Bundesliga,1498.51,1611.02,2.2,3.4,3.3,1,-1,68.79,72.07,0,0,0.89,0,0,39.5,28.9,1.38,1.1,59.4,62.02,0.426,0.2933,0.2807,0,3,-1.3,0.7,0.0,3.0,2.0,3.0,3.0,0.0,1,1,0.0,3.0,0.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.7,0.7
7436,6697108416,2.0,Sat,2019-08-24,15:30,Düsseldorf,1.0,1,Leverkusen,1.6,3,Bundesliga,2019-2020,-1,https://fbref.com/en/matches/43413413/Dusseldorf-Bayer-Leverkusen-August-24-2019-Bundesliga,1622.49,1764.03,4.75,4.0,1.7,-1,-1,72.57,80.64,0,0,1.0,0,0,24.4,60.5,1.25,1.94,64.83,81.51,0.2427,0.5256,0.2317,0,3,0.0,1.4,3.0,3.0,3.0,3.0,1.0,2.0,1,1,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.5,0.5
7437,1137995125,2.0,Sat,2019-08-24,15:30,Hoffenheim,0.9,3,Werder Bremen,1.2,2,Bundesliga,2019-2020,1,https://fbref.com/en/matches/5a21ab95/Hoffenheim-Werder-Bremen-August-24-2019-Bundesliga,1722.41,1701.58,1.85,3.6,4.2,1,1,75.43,76.0,0,0,0.93,0,0,48.3,23.0,2.06,1.2,75.46,69.31,0.5652,0.2137,0.2211,3,0,2.1,0.8,0.0,0.0,0.0,1.0,1.0,3.0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,-0.8,-0.9,-0.9
7438,5093834510,2.0,Sat,2019-08-24,15:30,Augsburg,1.5,1,Union Berlin,1.1,1,Bundesliga,2019-2020,0,https://fbref.com/en/matches/83bc5f60/Augsburg-Union-Berlin-August-24-2019-Bundesliga,1588.41,1531.49,2.9,3.4,2.4,-1,1,74.36,69.93,0,0,0.96,0,0,42.8,43.0,1.63,1.07,58.55,56.63,0.4958,0.2455,0.2587,1,1,-0.5,-0.1,0.0,0.0,1.0,0.0,5.0,4.0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,-1.0,-1.0
7439,4203487018,2.0,Sat,2019-08-24,15:30,Mainz 05,1.7,1,Gladbach,1.9,3,Bundesliga,2019-2020,-1,https://fbref.com/en/matches/c8ba489a/Mainz-05-Monchengladbach-August-24-2019-Bundesliga,1637.56,1692.02,2.37,3.5,2.9,1,-1,72.43,75.79,0,0,0.86,0,0,25.6,28.4,1.49,1.32,66.34,71.18,0.4069,0.3299,0.2632,0,3,-0.7,1.1,0.0,1.0,0.0,0.0,3.0,0.0,1,1,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.5,-1.5
